CustomerID,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,OverallScore,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,Segment_High-Value,Segment_Low-Value,Segment_Mid-Value,prediction
14265,9,3,79,0,292358.05,0,3,39,355,503,167.6666667,139.5433027,0,0,1,0
15252,83,3,88,0,558502.52,0,3,238,393,428,142.6666667,102.0604396,0,0,1,0
13632,73,3,159,0,1012292.2,0,3,60,70,221,87.6,74.96866012,0,0,1,0
14264,54,3,79,0,441741.74,0,3,91,225,299,91.4,37.50066666,0,0,1,0
12643,28,3,51,0,387957.94,0,3,44,54,92,48.3,36.24316027,0,0,1,0
15201,26,3,83,0,539828.81,0,3,78,121,313,121.25,72.05264279,0,0,1,1
16369,96,3,67,0,323595.28,0,3,240,274,366,103.75,94.10056677,0,0,1,0
14758,44,3,136,0,680927.49,0,3,61,81,115,77.66666667,46.47866894,0,0,1,0
17553,29,3,6,0,15797.14,0,3,343,364,481,160.3333333,165.3158593,0,0,1,0
14145,56,3,22,0,167859.51,0,3,2,61,303,90.8,89.77583194,0,0,1,0
14855,19,3,207,0,1519502.02,0,3,15,355,388,122.75,149.7250257,0,0,1,0
16053,22,3,172,0,1381187.06,0,3,291,324,488,162.6666667,129.0051679,0,0,1,0
14918,15,3,141,0,1264842.56,0,3,39,289,341,70.71428571,80.09934308,0,0,1,0
14450,80,3,76,0,379218.11,0,3,63,140,199,71.66666667,72.79194095,0,0,1,0
14533,12,3,51,0,208711.55,0,3,240,295,365,99.6,82.38507146,0,0,1,0
16040,48,3,106,0,1079307.81,0,3,120,282,307,92.2,51.57712671,0,0,1,0
13080,79,3,19,0,96991.34,0,3,222,382,430,143.3333333,88.18919057,0,0,1,0
12481,79,3,320,0,1512331.49,0,3,25,77,157,42.8,46.03090749,0,0,1,0
12935,9,3,217,0,1512174.11,0,3,40,94,210,49.8,30.38566914,0,0,1,0
16809,36,3,201,0,668683.81,0,3,72,126,296,78.16666667,49.10566838,0,0,1,0
14998,70,3,125,0,249430.91,0,3,71,258,435,145,64.28063472,0,0,1,0
17505,61,3,102,0,835090.09,0,3,44,389,444,148,170.6956356,0,0,1,0
16292,21,3,62,0,659642.74,0,3,259,343,423,120.75,92.76269006,0,0,1,0
15572,9,3,262,0,967807.41,0,3,139,169,271,99,68.12855495,0,0,1,0
14656,69,3,207,0,265555.54,0,3,114,246,344,108.5,18.57417562,0,0,1,0
13647,75,3,94,0,669675.69,0,3,59,319,390,107,102.9077257,0,0,1,0
18236,29,3,85,0,523203.37,0,3,26,57,111,67.71428571,47.55598205,0,0,1,1
17709,69,3,40,0,286259.7,0,3,301,319,422,108.5,134.8937854,0,0,1,0
16174,26,3,65,0,586213.64,0,3,8,25,365,79.5,128.5048637,0,0,1,0
13414,33,3,55,0,413115.3,0,3,24,163,330,94,57.93099343,0,0,1,0
13450,24,3,119,0,358057.26,0,3,37,80,94,47.9,43.48805711,0,0,1,1
12778,83,3,95,0,1073918.71,0,3,76,87,129,69.83333333,47.50333322,0,0,1,0
12395,12,3,182,0,1270364.37,0,3,50,99,106,49,30.46673961,0,0,1,2
14623,16,3,254,0,559271.5,0,3,70,119,264,69.42857143,41.27088216,0,0,1,0
17256,7,3,31,0,85002.29,0,3,205,374,493,164.3333333,43.1895049,0,0,1,0
17041,8,3,103,0,521213.7,0,3,252,289,492,164,112.6809656,0,0,1,0
14506,62,3,202,0,379913.61,0,3,121,207,240,109.25,68.78165938,0,0,1,0
15410,29,3,132,0,665502.5,0,3,43,74,76,67.14285714,106.499497,0,0,1,1
13145,27,3,5,0,13944.77,0,3,245,293,389,118,87.05936672,0,0,1,1
18062,73,3,54,0,296691.23,0,3,47,164,213,84.8,68.09698965,0,0,1,0
13461,38,3,52,0,455918.76,0,3,25,269,375,114.75,92.70517785,0,0,1,0
13656,64,3,87,0,636310.75,0,3,173,335,431,143.6666667,41.64532787,0,0,1,0
15245,34,3,148,0,1155528.36,0,3,53,127,268,65.85714286,41.07484458,0,0,1,0
14021,55,3,90,0,308389.88,0,3,56,101,219,72.83333333,35.56074615,0,0,1,0
15384,69,3,118,0,816885.09,0,3,190,212,423,141,103.5905401,0,0,1,0
13012,48,3,116,0,1409103.39,0,3,65,71,146,74,41.35698248,0,0,1,0
13655,14,3,119,0,730863.3,0,3,127,260,306,95.4,68.90790956,0,0,1,0
13064,52,3,61,0,327734.89,0,3,175,398,439,146.3333333,94.32567696,0,0,1,0
15402,48,3,131,0,554515.15,0,3,48,239,331,88.6,59.79799328,0,0,1,0
17491,33,3,123,0,844628.74,0,3,51,127,192,45.7,19.28182794,0,0,1,0
14389,90,3,61,0,538214.17,0,3,234,338,400,133.3333333,89.67348177,0,0,1,0
13238,63,3,32,0,319902.13,0,3,197,267,427,142.3333333,65.31717487,0,0,1,0
16767,13,3,271,0,1485064.21,0,3,22,69,106,53,27.82085549,0,0,1,2
17730,6,3,232,0,1605527.63,0,3,16,57,79,37.15384615,14.69606611,0,0,1,1
16332,30,3,99,0,374349.74,0,3,21,175,301,76.5,62.38830019,0,0,1,0
16607,28,3,237,0,1250527.04,0,3,1,13,79,24.26315789,19.06958633,0,0,1,1
17463,76,3,229,0,922420.09,0,3,57,137,384,103.25,98.07607591,0,0,1,0
12915,48,3,60,0,416169.9,0,3,224,324,441,147,67.22350779,0,0,1,0
14201,49,3,42,0,357527.96,0,3,37,66,85,62.71428571,56.87622317,0,0,1,0
15253,69,3,75,0,544550.83,0,3,234,353,417,139,86.74675786,0,0,1,0
15373,15,3,157,0,550742.35,0,3,58,95,139,39.25,21.68000755,0,0,1,0
12507,34,3,49,0,269268.35,0,3,21,164,450,150,132.6386067,0,0,1,0
16317,19,3,117,0,663608.63,0,3,42,178,431,116.25,102.2558067,0,0,1,0
15704,40,3,204,0,1272231.57,0,3,47,75,362,110.75,119.5278907,0,0,1,0
12388,48,3,116,0,511896.55,0,3,127,157,178,86.8,56.41099184,0,0,1,0
17031,54,3,41,0,245433.28,0,3,224,304,396,106.75,82.5,0,0,1,0
17926,33,3,44,0,284425.83,0,3,70,311,331,111.5,94.65199417,0,0,1,0
13425,8,3,177,0,1559293.73,0,3,60,186,400,117.75,70.36275056,0,0,1,0
16092,14,3,90,0,984638.31,0,3,83,140,390,116.25,89.82714883,0,0,1,0
17720,13,3,119,0,862881.05,0,3,112,254,266,58.125,46.55085545,0,0,1,0
12599,26,3,119,0,1146534.85,0,3,25,38,82,41,25.42439773,0,0,1,0
13695,19,3,56,0,655240.42,0,3,9,18,38,45.8,95.81324427,0,0,1,1
13296,37,3,53,0,543320.81,0,3,286,349,374,88,111.6691542,0,0,1,0
17705,6,3,78,0,379376.97,0,3,31,50,109,67.14285714,50.52863403,0,0,1,1
16898,77,3,193,0,378407.46,0,3,191,238,399,133,75.97367965,0,0,1,0
12494,61,3,82,0,820711.87,0,3,35,134,197,69.16666667,56.00148808,0,0,1,0
17897,72,3,262,0,511635.95,0,3,195,201,216,57.71428571,73.25688656,0,0,1,0
13220,85,3,49,0,193591.43,0,3,34,51,390,130,181.1987859,0,0,1,0
13888,19,3,171,0,759698.19,0,3,99,285,375,114,48.55924217,0,0,1,0
16906,86,3,168,0,338330.82,0,3,19,62,242,97.25,78.29165558,0,0,1,0
16115,17,3,306,0,1006616.87,0,3,63,95,147,57.125,28.13456187,0,0,1,0
16835,28,3,82,0,490300.96,0,3,245,259,372,88.2,95.60177823,0,0,1,0
16915,27,3,48,0,112416.81,0,3,41,121,156,55.25,24.15870148,0,0,1,0
14334,22,3,224,0,1162814.69,0,3,81,111,152,49.55555556,18.22162939,0,0,1,0
13213,28,3,165,0,1025966.86,0,3,55,71,255,55,57.47048932,0,0,1,0
14513,0,3,19,0,112266.01,0,3,106,188,336,93.6,52.54331546,0,0,1,0
14409,22,3,96,0,667444.52,0,3,27,196,246,74.16666667,57.75609636,0,0,1,0
16889,94,3,217,0,788616.6,0,3,49,142,203,74.2,30.84153044,0,0,1,0
13778,3,3,44,0,301437.33,0,3,388,430,462,154,202.7116178,0,0,1,0
12409,82,3,219,0,1193541.16,0,3,238,343,367,95.75,103.0028317,0,0,1,0
13402,27,3,79,0,496092.37,0,3,245,378,437,145.6666667,93.64471866,0,0,1,0
15681,83,3,67,0,350548.94,0,3,97,196,209,54.42857143,36.9136702,0,0,1,0
12802,86,3,138,0,891091.79,0,3,256,258,269,62.83333333,97.50367514,0,0,1,0
16175,69,3,82,0,1140700.26,0,3,35,71,302,78.8,85.35045401,0,0,1,0
12656,16,3,190,0,1016727.03,0,3,87,117,309,89.2,61.22662819,0,0,1,1
17179,78,3,158,0,555731,0,3,54,183,204,76.8,54.09898335,0,0,1,0
16153,15,3,193,0,1388213.85,0,3,70,102,239,49.66666667,38.94226496,0,0,1,0
13880,45,3,146,0,1269926.83,0,3,41,72,93,41.7,19.60753823,0,0,1,0
15985,23,3,104,0,693892.24,0,3,113,313,362,87.6,70.67036154,0,0,1,0
16218,14,3,124,0,1124790.6,0,3,24,92,140,44.7,41.45157818,0,0,1,0
15400,13,3,26,0,36641.47,0,3,15,71,165,74.5,42.09869357,0,0,1,0
12619,16,3,49,0,315165.44,0,3,32,42,118,88.8,124.5821014,0,0,1,1
18044,66,3,150,0,1006940.81,0,3,32,33,83,28.14285714,27.92533215,0,0,1,0
14104,54,3,135,0,216428.15,0,3,11,235,394,101.5,107.2582553,0,0,1,0
15938,12,3,39,0,555424.33,0,3,89,136,152,55.5,38.78143886,0,0,1,0
16401,31,3,284,0,1497683.7,0,3,31,79,91,28.26666667,15.1773641,0,0,1,0
17096,43,3,180,0,1261213.51,0,3,118,240,271,51.5,45.39666445,0,0,1,0
15502,23,3,289,0,1330732.59,0,3,152,245,246,86.2,56.61006978,0,0,1,0
13614,64,3,155,0,286397.88,0,3,166,229,387,129,57.2974694,0,0,1,0
14309,68,3,140,0,796381.85,0,3,15,66,128,54.57142857,41.20621775,0,0,1,0
17987,85,3,164,0,384171.85,0,3,191,202,215,91.25,93.0318046,0,0,1,0
14515,91,3,105,0,703624.96,0,3,27,196,204,59.83333333,74.33281016,0,0,1,0
16232,43,3,99,0,1312982.59,0,3,72,277,341,101.75,68.91722088,0,0,1,0
17101,78,3,48,0,182615.74,0,3,216,243,372,124,94.59915433,0,0,1,0
14498,16,3,295,0,1052161.19,0,3,33,70,245,54.25,50.4175423,0,0,1,0
12928,47,3,149,0,1702517.59,0,3,94,212,231,50.25,40.25543442,0,0,1,0
17282,30,3,204,0,641683.57,0,3,43,169,326,104.5,48.84328681,0,0,1,0
17381,19,3,144,0,496861.2,0,3,8,32,60,18.65217391,9.758952513,0,0,1,1
14180,6,3,263,0,724543.17,0,3,16,32,49,16.37037037,8.495012782,0,0,1,2
17204,75,3,177,0,1278800.68,0,3,66,88,199,62,40.18955088,0,0,1,0
17869,7,3,80,0,130375.07,0,3,108,139,261,88,35.61600764,0,0,1,0
15734,14,3,43,0,173118.33,0,3,86,322,433,144.3333333,80.36375634,0,0,1,0
16209,19,3,62,0,449336.55,0,3,60,67,127,61,56.63038054,0,0,1,1
12429,72,3,126,0,666074.71,0,3,55,193,269,93.5,36.06013496,0,0,1,0
17790,20,3,238,0,1080007.35,0,3,13,30,78,28.26666667,24.27952302,0,0,1,0
14224,10,3,229,0,354969.48,0,3,35,105,210,54.25,27.29076244,0,0,1,0
16647,69,3,33,0,343549.42,0,3,35,273,375,125,103.4359705,0,0,1,0
15901,54,3,77,0,226846.12,0,3,297,309,389,129.6666667,148.8500364,0,0,1,0
15016,72,3,105,0,173471.02,0,3,221,250,371,123.6666667,96.02777376,0,0,1,0
16205,79,3,127,0,366104.65,0,3,217,252,363,121,91.41115906,0,0,1,0
17571,45,3,129,0,394003.81,0,3,132,153,397,132.3333333,111.5003737,0,0,1,0
15625,3,3,171,0,1542269.59,0,3,27,76,132,54.875,45.37915664,0,0,1,0
16515,50,3,194,0,688412.94,0,3,96,161,229,55.71428571,34.91281659,0,0,1,0
13277,16,3,19,0,168567.14,0,3,17,264,354,105.75,99.03997509,0,0,1,0
12412,37,3,111,0,597492.25,0,3,32,265,350,100.5,90.99633692,0,0,1,0
16062,33,3,169,0,1482829.11,0,3,108,231,246,80.6,45.75259555,0,0,1,0
16503,6,3,213,0,1301067.21,0,3,108,224,254,47.77777778,37.98610857,0,0,1,0
12724,73,3,94,0,703185.38,0,3,159,210,332,90.5,60.29096118,0,0,1,0
15809,84,3,50,0,185016.1,0,3,20,72,118,70.2,52.45188271,0,0,1,0
17422,42,3,173,0,1393738.01,0,3,38,78,154,49,19.94993734,0,0,1,1
16825,85,3,47,0,219197.73,0,3,193,229,349,116.3333333,78.5641988,0,0,1,0
14566,10,3,16,0,171329.97,0,3,307,366,423,141,143.763695,0,0,1,0
16529,90,3,128,0,981553.77,0,3,287,316,340,113.3333333,150.4205216,0,0,1,0
16012,28,3,197,0,917645.38,0,3,27,273,401,133.6666667,109.6099144,0,0,1,0
13752,24,3,94,0,555865.33,0,3,31,60,84,67.16666667,105.1958491,0,0,1,0
14217,55,3,130,0,534658.29,0,3,29,52,90,26.57142857,18.38358083,0,0,1,0
17651,55,3,170,0,1316661.83,0,3,14,22,343,53,118.2144943,0,0,1,0
12576,49,3,100,0,498032.39,0,3,69,155,243,75.4,10.66770828,0,0,1,0
16907,48,3,178,0,343576.7,0,3,86,142,217,54,30.8004329,0,0,1,0
13029,38,3,14,0,87285.87,0,3,215,236,385,128.3333333,98.63738304,0,0,1,0
12693,27,3,79,0,337094.66,0,3,84,137,192,65.83333333,13.04479462,0,0,1,0
12749,30,3,267,0,962766.57,0,3,83,269,295,97.75,66.22373693,0,0,1,0
15133,27,3,49,0,381081.1,0,3,130,174,255,98.25,44.07852841,0,0,1,0
16172,30,3,93,0,588335.05,0,3,45,111,343,76.6,89.60636138,0,0,1,1
15530,49,3,128,0,313938.16,0,3,20,97,363,121,128.7672319,0,0,1,0
17921,48,3,319,0,1139554.13,0,3,14,118,231,45.5,44.43936479,0,0,1,0
16128,43,3,131,0,836677.11,0,3,139,237,257,61.33333333,50.85928299,0,0,1,0
15189,6,3,183,0,782443.41,0,3,7,17,28,13.43333333,12.75142543,0,0,1,2
16861,58,3,45,0,386762,0,3,232,242,350,116.6666667,111.2534644,0,0,1,0
13509,49,3,34,0,261794.2,0,3,105,124,135,89.5,98.64921017,0,0,1,1
12480,43,3,202,0,1609070.12,0,3,124,193,256,72.8,34.60780259,0,0,1,0
12421,14,3,56,0,814697.69,0,3,59,205,301,97.75,36.02198403,0,0,1,0
16203,47,3,55,0,414079.32,0,3,80,225,246,89.25,52.67747779,0,0,1,0
14312,86,3,142,0,1262811.05,0,3,87,124,151,39.75,31.5175688,0,0,1,0
13384,28,3,186,0,1137151.89,0,3,50,262,320,74.4,79.15364805,0,0,1,0
13435,10,3,85,0,280027.67,0,3,16,79,266,97.5,74.26304599,0,0,1,1
17122,19,3,30,0,433936.82,0,3,269,290,380,126.6666667,128.0013021,0,0,1,0
15228,29,3,198,0,1196141.22,0,3,40,165,299,92.5,44.71017781,0,0,1,0
15596,0,3,155,0,1077380.93,0,3,114,181,226,49.875,32.73459289,0,0,1,0
14901,1,3,98,0,196221.36,0,3,21,259,265,56.71428571,81.97299207,0,0,1,0
16045,19,3,148,0,1118295.9,0,3,43,126,171,63.16666667,42.66809893,0,0,1,0
12408,75,3,119,0,414613.73,0,3,85,210,275,80.75,33.14991202,0,0,1,0
14346,20,3,146,0,767843.82,0,3,177,305,377,125.6666667,52.5388745,0,0,1,0
13617,13,3,91,0,234755.39,0,3,67,295,308,63.66666667,82.9063729,0,0,1,0
13090,36,3,195,0,1032192.53,0,3,39,102,130,22.375,18.11399091,0,0,1,0
16880,26,3,124,0,361224.96,0,3,26,47,63,91.75,141.5588806,0,0,1,1
15587,42,3,10,0,374156.19,0,3,209,250,267,87.25,85.48830329,0,0,1,0
13140,8,3,105,0,536321.42,0,3,7,258,312,95.75,106.9809173,0,0,1,0
14053,24,3,9,0,73082.82,0,3,35,273,362,120.6666667,105.1395898,0,0,1,0
14913,83,3,222,0,1666662.75,0,3,90,176,205,50.33333333,29.2346826,0,0,1,0
13717,28,3,93,0,672669.31,0,3,44,112,170,71.4,51.23280199,0,0,1,0
14700,89,3,131,0,1316883.57,0,3,49,226,296,98.66666667,68.64643715,0,0,1,0
17615,30,3,56,0,280332.46,0,3,73,92,257,71,56.92538977,0,0,1,0
15110,26,3,37,0,337087.41,0,3,192,277,359,119.6666667,62.66046069,0,0,1,0
12676,23,3,92,0,596039.61,0,3,67,137,188,60,26.27546384,0,0,1,0
17299,0,3,83,0,208608.58,0,3,73,339,381,127,121.371331,0,0,1,0
13320,6,3,114,0,619806.19,0,3,107,328,372,124,89.71621927,0,0,1,1
16638,6,3,123,0,488734.11,0,3,6,151,171,33.81818182,38.70095136,0,0,1,2
15764,7,3,247,0,1307042.09,0,3,77,169,327,92.75,47.89832982,0,0,1,2
15506,38,3,164,0,746606.18,0,3,243,280,339,113,113.1194059,0,0,1,0
15855,36,3,95,0,244966.09,0,3,47,70,104,68,81.65782265,0,0,1,0
12450,56,3,37,0,393378.38,0,3,17,243,295,79.5,98.85511283,0,0,1,0
14565,13,3,142,0,1200031.22,0,3,92,248,360,120,32.74141109,0,0,1,0
14321,16,3,134,0,845710.05,0,3,60,217,315,89.25,50.84207575,0,0,1,0
14342,37,3,23,0,125536.93,0,3,73,295,335,111.6666667,96.96562965,0,0,1,0
12721,83,3,180,0,1046642.38,0,3,63,120,171,57.6,19.91983936,0,0,1,0
14866,5,3,64,0,207222.75,0,3,31,36,261,40.55555556,70.17676095,0,0,1,1
16235,86,3,105,0,566760.13,0,3,109,146,189,47.33333333,33.36265377,0,0,1,0
14499,33,3,207,0,1014874.24,0,3,145,241,250,67.2,53.59757457,0,0,1,0
12423,0,3,148,0,1024645.67,0,3,91,100,146,45.625,29.23274827,0,0,1,0
15574,77,3,230,0,369580.83,0,3,181,195,243,71.75,74.39702055,0,0,1,0
16872,5,3,15,0,78924.09,0,3,79,322,348,89.5,106.4972613,0,0,1,0
16239,89,3,31,0,152255.39,0,3,193,238,240,68.5,84.98038989,0,0,1,0
12808,84,3,35,0,244133.96,0,3,184,251,278,92.66666667,81.58635507,0,0,1,0
14163,52,3,48,0,250057.13,0,3,47,87,310,103.3333333,103.6934585,0,0,1,0
16832,84,3,21,0,29954.38,0,3,19,33,244,68.5,95.23479756,0,0,1,0
13005,73,3,56,0,254820.5,0,3,73,258,284,94.66666667,81.68435183,0,0,1,0
14708,54,3,27,0,83143.98,0,3,214,269,301,100.3333333,99.10768554,0,0,1,0
16042,7,3,85,0,180281.44,0,3,225,272,346,115.3333333,95.92879304,0,0,1,1
17616,73,3,4,0,108663.32,0,3,81,194,278,92.66666667,17.67295486,0,0,1,0
14231,83,3,69,0,478067.07,0,3,49,105,267,89,63.31666447,0,0,1,0
15906,44,3,121,0,241277.68,0,3,75,111,230,61.2,36.45133742,0,0,1,0
13784,13,3,38,0,209301.18,0,3,55,72,105,33.7,31.38665675,0,0,1,2
16979,47,3,59,0,497536.81,0,3,150,236,264,75.75,55.52401883,0,0,1,0
15535,73,3,130,0,300302.31,0,3,63,154,231,69,19.66384161,0,0,1,0
16146,57,3,41,0,492804.18,0,3,46,75,291,97,103.406963,0,0,1,0
17765,58,3,81,0,59810.13,0,3,52,98,290,96.66666667,82.61557561,0,0,1,0
16983,80,3,149,0,572035.02,0,3,91,140,189,38,28.5365263,0,0,1,0
14776,5,3,157,0,650213.39,0,3,39,66,70,34.1,25.869115,0,0,1,0
16998,49,3,6,0,4714.52,0,3,55,155,295,98.33333333,42.52450274,0,0,1,0
15140,15,3,89,0,566152.58,0,3,83,119,149,81.75,68.40260716,0,0,1,0
16298,86,3,27,0,285303.53,0,3,211,237,242,64,98.37682654,0,0,1,0
16261,13,3,117,0,448384.95,0,3,133,273,329,109.6666667,46.60829683,0,0,1,1
16775,22,3,204,0,705430.45,0,3,11,39,41,26.66666667,22.61670072,0,0,1,1
16531,27,3,106,0,574334.79,0,3,167,191,233,44.85714286,54.80093847,0,0,1,0
17567,49,3,138,0,1350668.82,0,3,84,132,147,58.4,27.7001805,0,0,1,0
17396,48,3,38,0,28341.95,0,3,223,261,262,41.85714286,81.15094695,0,0,1,0
12449,29,3,97,0,418644.64,0,3,58,281,309,103,105,0,0,1,0
13139,9,3,145,0,615666.71,0,3,106,150,328,109.3333333,67.06216022,0,0,1,1
14597,91,3,51,0,145274.83,0,3,188,201,246,82,93.1826164,0,0,1,0
17007,55,3,48,0,234316.86,0,3,46,59,202,70.5,55.5367746,0,0,1,0
13804,41,3,109,0,614227.95,0,3,15,148,294,73.75,76.32114168,0,0,1,0
14891,48,3,63,0,546464.33,0,3,39,268,288,96,115.5724881,0,0,1,0
14829,84,3,83,0,327899.45,0,3,176,188,203,63,77.17944459,0,0,1,0
14004,8,3,177,0,1738463.8,0,3,19,65,180,65.4,42.1461742,0,0,1,1
12562,26,3,117,0,798862.57,0,3,50,72,259,77.25,74.34771909,0,0,1,1
16214,70,3,98,0,460475.22,0,3,82,99,265,88.33333333,74.70162872,0,0,1,0
14657,55,3,176,0,571617.77,0,3,127,171,274,70,55.10595854,0,0,1,0
15261,35,3,92,0,561392.47,0,3,246,282,299,99.66666667,127.0839617,0,0,1,0
16407,10,3,177,0,1417729.59,0,3,28,84,132,35.77777778,22.74740522,0,0,1,0
14462,20,3,230,0,701611.68,0,3,25,65,93,44.57142857,23.48657164,0,0,1,1
16817,85,3,115,0,835665.64,0,3,33,63,74,24.6,23.44828826,0,0,1,0
16348,28,3,184,0,373092.03,0,3,63,112,302,100.6666667,77.6809715,0,0,1,1
17097,0,3,183,0,163576.86,0,3,10,15,224,66,83.56434646,0,0,1,0
15128,26,3,102,0,914061.88,0,3,42,93,304,101.3333333,95.08066751,0,0,1,0
17429,28,3,95,0,716361.6,0,3,57,90,268,75.25,69.42802028,0,0,1,0
14810,3,3,275,0,916918.4,0,3,42,95,137,29.63636364,15.25957226,0,0,1,0
17045,13,3,53,0,165240.19,0,3,43,134,263,79,39.22584182,0,0,1,0
15708,38,3,285,0,1356461,0,3,84,147,175,41,23.71356855,0,0,1,0
14127,22,3,117,0,647844.24,0,3,134,188,258,60.6,46.05214436,0,0,1,0
14390,44,3,317,0,986817.26,0,3,67,95,228,46.83333333,47.25850893,0,0,1,0
15038,87,3,215,0,347461.14,0,3,28,56,182,39.66666667,42.61768021,0,0,1,0
16122,12,3,52,0,377998.1,0,3,220,254,262,78.25,96.14008876,0,0,1,0
15834,65,3,297,0,901365.72,0,3,112,211,259,86.33333333,33.82799629,0,0,1,0
15024,13,3,245,0,1034328.31,0,3,16,183,254,38.875,56.45336255,0,0,1,0
17708,87,3,73,0,246044.2,0,3,137,215,236,78.66666667,58.00287349,0,0,1,0
12553,10,3,182,0,1412683.47,0,3,44,94,149,39.125,15.38494162,0,0,1,0
15134,27,3,48,0,398583.07,0,3,50,86,113,59,46.58862522,0,0,1,0
15304,64,3,19,0,5896.68,0,3,54,71,96,42.83333333,26.98456349,0,0,1,0
14696,19,3,114,0,613632.7,0,3,68,123,206,60.4,15.04327092,0,0,1,0
17629,20,3,104,0,709081.14,0,3,51,94,130,50.16666667,29.85576438,0,0,1,0
15114,16,3,130,0,489642.92,0,3,32,66,101,43.57142857,19.16469969,0,0,1,1
18018,8,3,44,0,53465.45,0,3,91,291,312,104,90.20532135,0,0,1,0
12691,45,3,28,0,250831.6,0,3,173,174,212,68.75,74.01970458,0,0,1,0
14868,20,3,139,0,770587.03,0,3,41,113,260,60,53.31978995,0,0,1,0
14741,13,3,53,0,405145.76,0,3,51,248,259,76,82.56714439,0,0,1,0
16996,21,3,64,0,659859.65,0,3,124,148,232,49.33333333,44.41471228,0,0,1,0
17655,16,3,83,0,569031.18,0,3,94,168,188,50,31.52142129,0,0,1,0
14524,78,3,261,0,942405.68,0,3,58,103,182,47.6,26.22594136,0,0,1,0
13134,83,3,69,0,651494.51,0,3,51,57,219,58.25,71.8905418,0,0,1,0
16726,96,3,181,0,392139.99,0,3,98,165,187,53.75,35.61249781,0,0,1,0
15065,64,3,149,0,711686.84,0,3,63,127,246,82,32.04684072,0,0,1,0
15370,41,3,118,0,879493,0,3,62,156,191,67.25,25.15783509,0,0,1,0
15646,57,3,68,0,392100,0,3,89,215,237,63.25,53.33776023,0,0,1,0
16034,96,3,56,0,217882.43,0,3,12,136,198,42.6,51.0959881,0,0,1,0
12775,89,3,67,0,549281.79,0,3,14,73,122,44,26.30589288,0,0,1,0
16188,41,3,59,0,344962.33,0,3,85,101,267,89,75.07995738,0,0,1,0
16265,10,3,273,0,1439929.05,0,3,48,150,184,37.125,32.19333338,0,0,1,0
12601,89,3,34,0,141983.61,0,3,15,64,113,43,21.59861107,0,0,1,0
12347,29,3,164,0,968077.93,0,3,54,117,188,55,12.94217911,0,0,1,0
17306,28,3,49,0,37198.11,0,3,14,29,47,22.91666667,12.72405262,0,0,1,1
16016,96,3,194,0,524627.25,0,3,30,170,184,41.2,55.86322583,0,0,1,0
17420,71,3,41,0,162693.31,0,3,202,219,230,76.66666667,108.5833014,0,0,1,0
17702,8,3,134,0,645036.24,0,3,55,98,275,73,71.12430433,0,0,1,0
16899,49,3,118,0,347982.9,0,3,58,211,229,62,63.46127428,0,0,1,0
15996,16,3,155,0,386666.44,0,3,49,147,169,56.2,32.47614509,0,0,1,1
13138,33,3,55,0,461948.37,0,3,107,239,263,87.66666667,56.53612414,0,0,1,0
14077,82,3,48,0,96191.98,0,3,43,92,213,71,43.40506883,0,0,1,0
17980,65,3,61,0,276079.85,0,3,39,194,228,76,68.46166811,0,0,1,0
12868,85,3,134,0,1147104.4,0,3,33,83,131,29.57142857,18.0449175,0,0,1,0
18221,15,3,62,0,477254.73,0,3,69,96,275,91.66666667,78.49416114,0,0,1,0
13862,8,3,131,0,753592.3,0,3,46,79,124,46.83333333,9.453394452,0,0,1,1
13094,29,3,25,0,230519.41,0,3,27,62,76,26,20.59665561,0,0,1,1
17633,3,3,64,0,428779.44,0,3,17,276,277,71.5,125.1705503,0,0,1,1
16083,0,3,71,0,307055.85,0,3,260,282,288,96,142.2532952,0,0,1,0
15811,5,3,245,0,1104304.16,0,3,100,192,252,56.6,40.7406431,0,0,1,0
13158,19,3,77,0,514348.86,0,3,36,199,269,89.66666667,65.74445477,0,0,1,1
13549,42,3,51,0,388885.12,0,3,8,50,59,49,56.14712815,0,0,1,0
16224,41,3,86,0,354022.22,0,3,99,108,246,82,66.15889963,0,0,1,0
17659,0,3,116,0,645237.57,0,3,9,28,69,28.6,30.11164411,0,0,1,1
17870,23,3,66,0,170609.27,0,3,12,243,258,86,125.5826421,0,0,1,1
15987,20,3,118,0,169189.57,0,3,28,79,99,51.8,56.32672545,0,0,1,0
14443,38,3,105,0,900790.21,0,3,172,230,241,80.33333333,82.79090127,0,0,1,0
18161,40,3,49,0,495675.61,0,3,112,179,239,79.66666667,28.21937868,0,0,1,0
17516,19,3,168,0,372861.24,0,3,98,166,259,86.33333333,16.07275127,0,0,1,0
17722,89,3,153,0,941434.54,0,3,135,177,186,62,65.3375849,0,0,1,0
17723,27,3,12,0,82696.31,0,3,28,45,64,41.33333333,58.95987336,0,0,1,0
17671,57,3,66,0,271340.17,0,3,54,208,218,72.66666667,73.79250188,0,0,1,0
14414,9,3,94,0,506057.64,0,3,5,22,27,53,94.64935288,0,0,1,2
15939,7,3,159,0,1348381.93,0,3,9,27,73,20.53846154,12.42051653,0,0,1,2
16473,64,3,28,0,187703.75,0,3,123,172,210,70,46.22769733,0,0,1,0
12947,43,3,97,0,629020.61,0,3,39,40,91,46,36.45545227,0,0,1,0
